run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,LIVERPOOL (JOHN LENNON),BRITISH AIRWAYS PLC,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,0
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,A,S,729,0,10,12.449256,34.506089,19.485792,11.637348,9.742896,7.577808,2.706360,0.405954,0.135318,0.000000,1.353180,20,730,63.648649,20
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,D,S,731,0,8,0.541272,44.384303,29.093369,7.983762,5.818674,7.442490,2.165088,1.217862,0.270636,0.000000,1.082544,19,730,79.782904,15
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,A,S,2322,0,82,9.900166,33.569052,26.705491,11.855241,9.525790,4.326123,0.457571,0.249584,0.000000,0.000000,3.410982,14,1918,59.268537,19
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,D,S,2321,0,84,2.536383,47.401247,23.201663,10.395010,8.232848,3.866944,0.457380,0.415800,0.000000,0.000000,3.492723,12,1913,65.444500,17
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,HEATHROW,LOGANAIR LTD,A,S,5,0,0,0.000000,0.000000,0.000000,40.000000,20.000000,0.000000,20.000000,20.000000,0.000000,0.000000,0.000000,84,2,50.000000,23
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,LONDON CITY,BA CITYFLYER LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,16,100.000000,0
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,LONDON CITY,BA CITYFLYER LTD,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,16,87.500000,5
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,LONDON CITY,LOGANAIR LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,168
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,A,S,289,0,6,10.508475,33.220339,26.440678,11.864407,11.186441,3.050847,1.355932,0.338983,0.000000,0.000000,2.033898,14,318,69.908815,18
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,D,S,290,0,6,2.364865,36.148649,29.391892,13.851351,10.135135,3.716216,1.689189,0.337838,0.337838,0.000000,2.027027,17,318,58.358663,26
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,LUTON,TUI AIRWAYS LTD,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,20
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,LUTON,TUI AIRWAYS LTD,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,4
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,STANSTED,EASTERN AIRWAYS,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,8
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,STANSTED,EASTERN AIRWAYS,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2,0.000000,32
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,CITY OF DERRY (EGLINTON),EASTERN AIRWAYS,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,50.000000,3
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,MANCHESTER,LOGANAIR LTD,A,S,848,0,13,20.441347,39.837398,20.092915,7.665505,5.574913,3.252033,0.813008,0.813008,0.000000,0.000000,1.509872,11,889,67.282609,21
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,MANCHESTER,LOGANAIR LTD,D,S,834,0,7,2.615933,51.724138,31.272295,6.064209,3.448276,3.091558,0.713436,0.237812,0.000000,0.000000,0.832342,8,910,68.230277,21
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,NEWCASTLE,EASTERN AIRWAYS,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,130,61.818182,15
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,NEWCASTLE,EASTERN AIRWAYS,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,127,66.060606,10
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,NEWCASTLE,LOGANAIR LTD,A,S,86,0,8,19.148936,45.744681,15.957447,2.127660,3.191489,3.191489,2.127660,0.000000,0.000000,0.000000,8.510638,9,260,81.985294,12
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,NEWCASTLE,LOGANAIR LTD,D,S,92,0,3,11.578947,41.052632,20.000000,7.368421,5.263158,9.473684,2.105263,0.000000,0.000000,0.000000,3.157895,18,273,64.310954,25
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,NEWQUAY,EASTERN AIRWAYS,A,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,0,0.000000,
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,NEWQUAY,EASTERN AIRWAYS,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,19,65.217391,8
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,NEWQUAY,EASTERN AIRWAYS,D,C,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43,0,0.000000,
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,NEWQUAY,EASTERN AIRWAYS,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,19,58.333333,10
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,NEWQUAY,LOGANAIR LTD,A,S,178,0,3,15.469613,39.779006,19.889503,9.944751,7.182320,4.419890,1.104972,0.552486,0.000000,0.000000,1.657459,13,141,59.722222,21
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,NEWQUAY,LOGANAIR LTD,D,S,195,0,1,0.510204,37.755102,47.959184,4.591837,4.081633,3.061224,1.530612,0.000000,0.000000,0.000000,0.510204,10,129,82.945736,12
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,NORWICH,LOGANAIR LTD,A,S,547,0,9,37.949640,36.510791,12.230216,4.676259,3.597122,2.697842,0.719424,0.000000,0.000000,0.000000,1.618705,7,528,70.856102,19
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,NORWICH,LOGANAIR LTD,D,S,555,0,6,3.386809,56.862745,26.024955,5.169340,5.169340,1.426025,0.891266,0.000000,0.000000,0.000000,1.069519,7,532,72.527473,17
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,SUMBURGH,EASTERN AIRWAYS,A,S,3,0,1,0.000000,0.000000,0.000000,25.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.000000,25.000000,45,5,60.000000,100
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,SUMBURGH,EASTERN AIRWAYS,D,S,2,0,1,0.000000,33.333333,0.000000,0.000000,33.333333,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,18,4,60.000000,51
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,SUMBURGH,LOGANAIR LTD,A,S,859,0,72,14.500537,33.941998,21.160043,7.411386,7.626208,5.155747,1.933405,0.537057,0.000000,0.000000,7.733620,16,930,53.629032,26
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,SUMBURGH,LOGANAIR LTD,D,S,868,0,53,0.542888,28.990228,42.019544,8.034745,5.211726,5.320304,3.040174,1.085776,0.000000,0.000000,5.754615,18,936,60.205128,25
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,SOUTHAMPTON,LOGANAIR LTD,A,S,55,0,1,25.000000,53.571429,5.357143,5.357143,8.928571,0.000000,0.000000,0.000000,0.000000,0.000000,1.785714,5,112,61.206897,25
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,SOUTHAMPTON,LOGANAIR LTD,D,S,49,0,4,5.660377,33.962264,5.660377,1.886792,7.547170,32.075472,5.660377,0.000000,0.000000,0.000000,7.547170,43,96,39.393939,60
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,STORNOWAY,LOGANAIR LTD,A,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0,0.000000,
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,EASTERN AIRWAYS,A,S,167,3,12,7.692308,40.109890,26.373626,5.494505,6.593407,3.296703,2.197802,0.000000,0.000000,1.648352,6.593407,13,0,0.000000,
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,EASTERN AIRWAYS,D,S,174,0,10,0.000000,41.847826,32.065217,9.239130,6.521739,3.260870,0.543478,1.086957,0.000000,0.000000,5.434783,13,0,0.000000,
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,10
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,A,S,98,0,7,28.571429,41.904762,10.476190,4.761905,3.809524,0.952381,1.904762,0.952381,0.000000,0.000000,6.666667,11,331,74.928775,19
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,13
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,D,S,97,0,8,5.714286,52.380952,20.000000,4.761905,4.761905,2.857143,1.904762,0.000000,0.000000,0.000000,7.619048,10,331,68.450704,21
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,WICK JOHN O GROATS,EASTERN AIRWAYS,A,S,459,0,100,8.586762,28.264758,22.898032,7.334526,5.724508,6.082290,1.967800,1.073345,0.178891,0.000000,17.889088,21,538,70.450751,16
14/03/2025 12:26,2024,ABERDEEN,UNITED KINGDOM,WICK JOHN O GROATS,EASTERN AIRWAYS,D,S,461,0,96,0.718133,36.086176,27.109515,5.385996,4.667864,5.745063,1.615799,1.436266,0.000000,0.000000,17.235189,19,538,76.075731,14
14/03/2025 12:26,2024,ABERDEEN,USA,HOUSTON,AIR HAMBURG,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,0
14/03/2025 12:26,2024,ABERDEEN,BELGIUM,BRUSSELS,TRANSAVIA,A,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,0,0.000000,
14/03/2025 12:26,2024,ABERDEEN,BELGIUM,BRUSSELS,TRANSAVIA,D,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,0,0.000000,
14/03/2025 12:26,2024,ABERDEEN,BELGIUM,LIEGE,EASTERN AIRWAYS,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,113
14/03/2025 12:26,2024,ABERDEEN,DENMARK,AALBORG,DOT - DANU ORO TRANSPORTAS,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,0
14/03/2025 12:26,2024,ABERDEEN,DENMARK,BILLUND,LOGANAIR LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,209
14/03/2025 12:26,2024,ABERDEEN,DENMARK,COPENHAGEN,SAS,A,S,79,0,2,0.000000,51.851852,37.037037,7.407407,1.234568,0.000000,0.000000,0.000000,0.000000,0.000000,2.469136,4,79,68.674699,15
14/03/2025 12:26,2024,ABERDEEN,DENMARK,COPENHAGEN,SAS,D,S,79,0,2,0.000000,45.679012,40.740741,4.938272,2.469136,3.703704,0.000000,0.000000,0.000000,0.000000,2.469136,7,78,63.414634,17
14/03/2025 12:26,2024,ABERDEEN,DENMARK,ESBJERG,LOGANAIR LTD,A,S,200,0,2,31.188119,32.673267,17.326733,7.920792,4.950495,3.465347,0.495050,0.990099,0.000000,0.000000,0.990099,11,206,65.402844,22
14/03/2025 12:26,2024,ABERDEEN,DENMARK,ESBJERG,LOGANAIR LTD,D,S,199,0,2,3.482587,46.268657,31.840796,7.462687,4.975124,3.482587,0.995025,0.497512,0.000000,0.000000,0.995025,11,208,68.867925,19
14/03/2025 12:26,2024,ABERDEEN,FAROE ISLANDS,VAGAR,ATLANTIC AIRWAYS,A,C,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,301,1,0.000000,23
14/03/2025 12:26,2024,ABERDEEN,FAROE ISLANDS,VAGAR,ATLANTIC AIRWAYS,D,C,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60,1,100.000000,0
14/03/2025 12:26,2024,ABERDEEN,FINLAND,HELSINKI,AIREXPLORE,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,3
14/03/2025 12:26,2024,ABERDEEN,FINLAND,HELSINKI,JET2.COM LTD,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,53
14/03/2025 12:26,2024,ABERDEEN,FINLAND,HELSINKI,JET2.COM LTD,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2,50.000000,26
