rundate,report_period,region_num,foreign_region,foreign_country,uk_group,uk_apt,foreign_apt,ty_t_pax,ty_s_pax,ty_c_pax,ly_t_pax,ly_s_pax,ly_c_pax,pc_change
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,BEAUVAIS,102763,102763,0,58350,58350,0,76.11482
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,BERGERAC,4810,4810,0,4423,4423,0,8.74972
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,BEZIERS,24556,24556,0,25257,25257,0,-2.77547
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,BORDEAUX,63585,63585,0,61066,61066,0,4.12505
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,CARCASSONNE,55191,55191,0,38424,38424,0,43.63679
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,CHAMBERY,33185,16174,17011,23000,8729,14271,44.28261
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,CLERMONT FERRAND,0,0,0,94,94,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,GRENOBLE,16744,16744,0,13172,13172,0,27.11813
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,LA ROCHELLE,4929,4929,0,9294,9294,0,-46.96578
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,LILLE,0,0,0,106,106,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,LIMOGES,42731,42731,0,35212,35212,0,21.35352
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,LYON,11354,11165,189,9538,8235,1303,19.03963
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,MARSEILLE,38993,38993,0,29104,29104,0,33.97815
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,NANTES,41511,41511,0,28359,28260,99,46.37681
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,NICE,94401,94401,0,55309,55309,0,70.67927
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,PARIS (CHARLES DE GAULLE),670694,670694,0,515019,514877,142,30.22704
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,PARIS (ORLY),80254,80254,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,PERPIGNAN,924,0,924,286,0,286,223.07692
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,TARBES-LOURDES INTERNATIONAL,657,0,657,655,0,655,0.30534
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,TOULOUSE (BLAGNAC),6701,298,6403,6351,0,6351,5.51094
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,NEWCASTLE,GRENOBLE,5564,5564,0,4076,4076,0,36.50638
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,NEWCASTLE,MONTPELLIER,101,0,101,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,NEWCASTLE,PARIS (CHARLES DE GAULLE),109641,108513,1128,107904,107904,0,1.60976
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,NEWCASTLE,PARIS (LE BOURGET),88,0,88,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,NEWCASTLE,PARIS (ORLY),0,0,0,12228,12228,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,NEWCASTLE,TARBES-LOURDES INTERNATIONAL,720,0,720,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,NEWCASTLE,TOULOUSE (BLAGNAC),0,0,0,77,0,77,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,NORWICH,ANNECY,9,0,9,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,NORWICH,MARSEILLE,0,0,0,94,0,94,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,PRESTWICK,MARSEILLE,16152,16152,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,PRESTWICK,TARBES-LOURDES INTERNATIONAL,262,0,262,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,PRESTWICK,TOULOUSE (BLAGNAC),161,161,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,SOUTHAMPTON,AVIGNON,0,0,0,901,901,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,SOUTHAMPTON,BERGERAC,3452,3452,0,7348,7348,0,-53.02123
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,SOUTHAMPTON,CHAMBERY,4445,4445,0,3023,3023,0,47.03936
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,SOUTHAMPTON,LIMOGES,981,981,0,2769,2769,0,-64.57205
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,SOUTHAMPTON,NICE,0,0,0,597,499,98,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,SOUTHAMPTON,PARIS (ORLY),9043,9043,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,SOUTHAMPTON,TOULON / HYERES,0,0,0,561,561,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,STORNOWAY,LORIENT,8,0,8,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,TEESSIDE INTERNATIONAL AIRPORT,AUXERRE,56,0,56,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,TEESSIDE INTERNATIONAL AIRPORT,MARSEILLE,0,0,0,61,0,61,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,TEESSIDE INTERNATIONAL AIRPORT,NICE,63,0,63,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,TEESSIDE INTERNATIONAL AIRPORT,PERPIGNAN,0,0,0,31,0,31,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,TEESSIDE INTERNATIONAL AIRPORT,TARBES-LOURDES INTERNATIONAL,757,0,757,376,0,376,101.32979
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,FRANCE,2,TEESSIDE INTERNATIONAL AIRPORT,TOULOUSE (BLAGNAC),0,0,0,75,0,75,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,BERLIN BRANDENBURG,290482,290482,0,345743,345743,0,-15.98326
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,COLOGNE BONN,162,0,162,32061,31764,297,-99.49471
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,DORTMUND,103,0,103,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,DUSSELDORF,632,104,528,95,0,95,565.26316
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,FRANKFURT MAIN,115579,113398,2181,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,FRIEDRICHSHAFEN,3600,3600,0,2542,2542,0,41.62077
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,HAMBURG,99791,99304,487,79244,79082,162,25.92878
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,MUNICH,159082,159082,0,132494,132316,178,20.06732
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,NUREMBERG,2458,2458,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,BERLIN BRANDENBURG,539471,539471,0,383555,383555,0,40.65023
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,COLOGNE BONN,196832,196832,0,108450,108450,0,81.49562
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,DORTMUND,248,248,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,DUSSELDORF,602968,602968,0,410770,410770,0,46.78969
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,FRANKFURT MAIN,1333000,1333000,0,1046015,1046015,0,27.43603
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,HAMBURG,551429,551429,0,382428,382428,0,44.19159
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,HANOVER,181052,181052,0,85779,85779,0,111.06798
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,LEIPZIG,0,0,0,250,0,250,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,MUNICH,1209739,1209739,0,933939,933939,0,29.53084
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,NUREMBERG,57144,57144,0,47632,47632,0,19.96977
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,STUTTGART,354902,354902,0,246956,246956,0,43.71062
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,LONDON CITY,BERLIN BRANDENBURG,175042,175042,0,136281,136281,0,28.44197
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,LONDON CITY,DUSSELDORF,128443,128443,0,118997,118997,0,7.93802
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,LONDON CITY,FRANKFURT MAIN,250450,250450,0,226711,226711,0,10.47104
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,BERLIN BRANDENBURG,87040,87040,0,42319,42319,0,105.67594
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,COLOGNE BONN,374,374,0,343,343,0,9.0379
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,FRANKFURT MAIN,0,0,0,173,173,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,HAHN,151,151,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,HAMBURG,180,180,0,174,174,0,3.44828
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,LUBECK,164,0,164,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,MUNSTER-OSNABRUCK,0,0,0,138,138,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,NUREMBERG,57,0,57,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,PADERBORN,0,0,0,429,429,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,BERLIN BRANDENBURG,405098,404973,125,319487,319487,0,26.7964
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,BRAUNSCHWEIG,0,0,0,58,0,58,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,BREMEN,155729,155729,0,139970,139970,0,11.25884
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,COLOGNE BONN,309690,309690,0,243355,243355,0,27.25853
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,DORTMUND,106647,106402,245,62826,62826,0,69.74979
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,DRESDEN,30960,30864,96,36278,36278,0,-14.65902
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,DUSSELDORF,90,90,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,FRANKFURT MAIN,96,96,0,30818,29676,1142,-99.68849
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,HAHN,136151,136151,0,84075,84075,0,61.93993
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,HAMBURG,192497,191891,606,158188,158188,0,21.68875
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,KARLSRUHE/BADEN BADEN,138786,138786,0,105518,105518,0,31.52827
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,LEIPZIG,53433,53433,0,7723,7723,0,591.86844
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,MEMMINGEN ALLGAU,87438,87438,0,59946,59946,0,45.86128
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,MUNICH,5612,5612,0,125,0,125,4389.6
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,MUNSTER-OSNABRUCK,189,189,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,NIEDERRHEIN,860,860,0,273,273,0,215.01832
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,NUREMBERG,144049,144049,0,131291,131291,0,9.71735
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,ABERDEEN,FRANKFURT MAIN,386,0,386,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BELFAST CITY (GEORGE BEST),FRANKFURT MAIN,14014,14014,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BELFAST INTERNATIONAL,COLOGNE BONN,48,0,48,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BELFAST INTERNATIONAL,FRANKFURT MAIN,129,0,129,293,0,293,-55.9727
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BELFAST INTERNATIONAL,HANOVER,0,0,0,83,0,83,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BELFAST INTERNATIONAL,MUNICH,0,0,0,106,0,106,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,BERLIN BRANDENBURG,5,0,5,20,0,20,-75
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,COLOGNE BONN,0,0,0,15,0,15,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,DUSSELDORF,0,0,0,2,0,2,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,FRANKFURT MAIN,2,0,2,16,0,16,-87.5
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,FRIEDRICHSHAFEN,11,0,11,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,HAMBURG,4,0,4,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,HANOVER,0,0,0,11,0,11,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,KARLSRUHE/BADEN BADEN,0,0,0,2,0,2,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,LUBECK,124,0,124,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,MUNICH,16,0,16,46,0,46,-65.21739
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,NIEDERRHEIN,0,0,0,1,0,1,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,PADERBORN,1,0,1,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,SAARBRUCKEN,0,0,0,2,0,2,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,SCHWABISCH HALL HESSENTAL,77,0,77,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,STUTTGART,0,0,0,5,0,5,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,BERLIN BRANDENBURG,90,89,1,2295,2191,104,-96.07843
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,COLOGNE BONN,3090,2878,212,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,DUSSELDORF,113503,113067,436,86244,86164,80,31.60684
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,FRANKFURT MAIN,241224,241224,0,196769,196769,0,22.59248
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,HAMBURG,518,0,518,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,HANOVER,0,0,0,4,4,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,LEIPZIG,181,0,181,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,MUNICH,160026,158801,1225,144411,144149,262,10.81289
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,NUREMBERG,183,183,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,STUTTGART,34,0,34,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BOURNEMOUTH,FRANKFURT MAIN,0,0,0,179,179,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BRISTOL,BERLIN BRANDENBURG,60911,60911,0,46658,46658,0,30.54782
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BRISTOL,COLOGNE BONN,38423,38423,0,42086,42086,0,-8.70361
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BRISTOL,FRANKFURT MAIN,60290,60290,0,44974,44974,0,34.05523
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BRISTOL,FRIEDRICHSHAFEN,40,40,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BRISTOL,HAMBURG,234,0,234,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BRISTOL,MUNICH,0,0,0,170,170,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,BRISTOL,NIEDERRHEIN,301,301,0,111,111,0,171.17117
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,CARDIFF WALES,BERLIN BRANDENBURG,98,0,98,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,CARDIFF WALES,FRANKFURT MAIN,45,0,45,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,CARDIFF WALES,ROSTOCK-LAAGE,46,0,46,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,DONCASTER SHEFFIELD,BRAUNSCHWEIG,0,0,0,45,0,45,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,DONCASTER SHEFFIELD,COLOGNE BONN,0,0,0,19,0,19,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,DONCASTER SHEFFIELD,DUSSELDORF,0,0,0,86,0,86,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,DONCASTER SHEFFIELD,FRANKFURT MAIN,0,0,0,41,0,41,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,DONCASTER SHEFFIELD,HAMBURG,0,0,0,235,235,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,DONCASTER SHEFFIELD,NUREMBERG,0,0,0,189,0,189,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,DUNDEE,BREMEN,4,0,4,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,EAST MIDLANDS INTERNATIONAL,BERLIN BRANDENBURG,43152,43152,0,26082,26082,0,65.44744
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,EAST MIDLANDS INTERNATIONAL,BREMEN,180,180,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,EAST MIDLANDS INTERNATIONAL,COLOGNE BONN,0,0,0,1,1,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,EAST MIDLANDS INTERNATIONAL,FRANKFURT MAIN,0,0,0,244,244,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,EAST MIDLANDS INTERNATIONAL,MUNICH,0,0,0,101,101,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,EAST MIDLANDS INTERNATIONAL,STUTTGART,172,172,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,EDINBURGH,BERLIN BRANDENBURG,167166,167166,0,166917,166917,0,0.14918
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,EDINBURGH,COLOGNE BONN,53052,53052,0,31913,31913,0,66.23946
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,EDINBURGH,DUSSELDORF,47846,47846,0,30793,30793,0,55.37947
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,EDINBURGH,FRANKFURT MAIN,242721,242721,0,192170,192170,0,26.30535
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,EDINBURGH,HAMBURG,75042,75042,0,40016,40016,0,87.52999
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,EDINBURGH,MUNICH,75394,75394,0,52957,52957,0,42.36834
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,EDINBURGH,NIEDERRHEIN,74137,74137,0,45173,45173,0,64.11795
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,EXETER,ERFURT,0,0,0,79,0,79,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GLASGOW,BERLIN BRANDENBURG,37072,37072,0,38209,38209,0,-2.97574
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GLASGOW,COLOGNE BONN,0,0,0,459,0,459,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GLASGOW,DORTMUND,0,0,0,122,0,122,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GLASGOW,DUSSELDORF,0,0,0,64,0,64,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GLASGOW,ERFURT,44,0,44,1127,0,1127,-96.09583
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GLASGOW,FRANKFURT MAIN,147566,147566,0,115212,114993,219,28.08214
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GLASGOW,HAMBURG,0,0,0,158,0,158,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GLASGOW,LEIPZIG,0,0,0,3055,0,3055,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GLASGOW,MUNICH,607,607,0,14,0,14,4235.71429
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GLASGOW,MUNSTER-OSNABRUCK,0,0,0,542,0,542,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GLASGOW,PADERBORN,0,0,0,66,0,66,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GLASGOW,STUTTGART,176,0,176,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,BERLIN BRANDENBURG,100,100,0,110,110,0,-9.09091
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,BRAUNSCHWEIG,0,0,0,34,34,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,BREMEN,0,0,0,8,8,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,COLOGNE BONN,0,0,0,22,22,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,DORTMUND,0,0,0,32,32,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,DUSSELDORF,0,0,0,14,14,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,FRANKFURT MAIN,0,0,0,58,58,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,HAMBURG,0,0,0,4,4,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,HANOVER,0,0,0,96,96,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,KASSEL,0,0,0,46,46,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,LEIPZIG,0,0,0,45,45,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,LUBECK,0,0,0,11,11,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,MEMMINGEN ALLGAU,232,116,116,71,71,0,226.76056
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,MUNICH,0,0,0,20,20,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,MUNSTER-OSNABRUCK,0,0,0,67,49,18,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,NUREMBERG,0,0,0,14,14,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,GERMANY,2,GUERNSEY,STUTTGART,0,0,0,149,84,65,-100
