rundate,this_period,last_period,grp_cd,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,GLASGOW,STORNOWAY,62233,62233,0,38012,38012,0,63.71935
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,GLASGOW,SUMBURGH,21733,21733,0,9765,9354,411,122.56016
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,GLASGOW,TEESSIDE INTERNATIONAL AIRPORT,0,0,0,150,0,150,-100
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,GLASGOW,TIREE,10796,10796,0,8002,8002,0,34.91627
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,GUERNSEY,HUMBERSIDE,0,0,0,5,0,5,-100
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,GUERNSEY,INVERNESS,0,0,0,54,54,0,-100
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,GUERNSEY,ISLE OF MAN,278,278,0,178,62,116,56.17978
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,GUERNSEY,JERSEY,71654,71494,160,19024,18758,266,276.65055
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,GUERNSEY,LEEDS BRADFORD,3785,3785,0,2155,2155,0,75.63805
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,GUERNSEY,MANCHESTER,58753,58753,0,23715,23715,0,147.74615
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,GUERNSEY,NORWICH,0,0,0,487,487,0,-100
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,GUERNSEY,OXFORD (KIDLINGTON),0,0,0,6,0,6,-100
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,GUERNSEY,SOUTHAMPTON,96815,96815,0,49469,49384,85,95.70842
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,HUMBERSIDE,JERSEY,2081,2081,0,1280,0,1280,62.57812
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,HUMBERSIDE,NEWCASTLE,438,438,0,255,255,0,71.76471
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,HUMBERSIDE,NEWQUAY,2187,2187,0,0,0,0,0
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,HUMBERSIDE,NORWICH,44,0,44,0,0,0,0
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,HUMBERSIDE,SOUTHAMPTON,0,0,0,1,1,0,-100
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,HUMBERSIDE,TEESSIDE INTERNATIONAL AIRPORT,76,0,76,280,280,0,-72.85714
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,INVERNESS,ISLE OF MAN,0,0,0,39,0,39,-100
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,INVERNESS,KIRKWALL,1852,1852,0,7331,7331,0,-74.73742
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,INVERNESS,MANCHESTER,35445,35445,0,11243,11243,0,215.26283
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,INVERNESS,NEWQUAY,177,177,0,1761,1761,0,-89.94889
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,INVERNESS,NORWICH,2,2,0,0,0,0,0
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,INVERNESS,STORNOWAY,13234,13222,12,13951,13951,0,-5.13942
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,INVERNESS,SUMBURGH,12819,12779,40,302,257,45,4144.70199
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,ISLAY,OBAN (NORTH CONNEL),44,44,0,32,32,0,37.5
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,ISLAY,TIREE,16,16,0,48,48,0,-66.66667
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,ISLE OF MAN,JERSEY,0,0,0,744,744,0,-100
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,ISLE OF MAN,LIVERPOOL (JOHN LENNON),154364,154364,0,61368,61368,0,151.53826
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,ISLE OF MAN,MANCHESTER,96143,96143,0,29353,29353,0,227.54063
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,ISLE OF MAN,NEWCASTLE,178,0,178,0,0,0,0
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,ISLES OF SCILLY (ST.MARYS),NEWQUAY,2104,2104,0,1562,1562,0,34.6991
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,JERSEY,LEEDS BRADFORD,14123,14123,0,9038,9038,0,56.26245
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,JERSEY,LIVERPOOL (JOHN LENNON),101802,101802,0,48348,48348,0,110.56093
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,JERSEY,MANCHESTER,80917,80917,0,45554,45444,110,77.62875
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,JERSEY,NEWCASTLE,6112,6112,0,11484,11484,0,-46.77813
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,JERSEY,NEWQUAY,0,0,0,1021,957,64,-100
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,JERSEY,NORWICH,4286,4286,0,1607,1607,0,166.70815
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,JERSEY,OXFORD (KIDLINGTON),0,0,0,5,5,0,-100
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,JERSEY,SOUTHAMPTON,99706,99706,0,53423,53423,0,86.63497
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,JERSEY,TEESSIDE INTERNATIONAL AIRPORT,2375,2375,0,2646,2646,0,-10.24187
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,KIRKWALL,NORTH RONALDSAY,5531,5531,0,5023,5023,0,10.11348
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,KIRKWALL,PAPA WESTRAY,4595,4595,0,3950,3950,0,16.32911
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,KIRKWALL,SANDAY,3002,3002,0,2550,2550,0,17.72549
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,KIRKWALL,STRONSAY,2995,2995,0,2611,2611,0,14.70701
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,KIRKWALL,SUMBURGH,7727,7727,0,6330,6330,0,22.06951
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,KIRKWALL,WESTRAY,3216,3216,0,2782,2782,0,15.60029
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,LANDS END (ST JUST),NEWQUAY,8,8,0,4,4,0,100
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,LEEDS BRADFORD,LIVERPOOL (JOHN LENNON),175,175,0,104,104,0,68.26923
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,LEEDS BRADFORD,MANCHESTER,0,0,0,233,233,0,-100
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,LEEDS BRADFORD,NEWCASTLE,187,187,0,149,149,0,25.50336
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,LEEDS BRADFORD,NEWQUAY,150,150,0,4469,4469,0,-96.64354
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,LEEDS BRADFORD,NORWICH,0,0,0,80,80,0,-100
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,LEEDS BRADFORD,SOUTHAMPTON,704,670,34,3304,3304,0,-78.69249
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,LERWICK (TINGWALL),SUMBURGH,4,4,0,0,0,0,0
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),MANCHESTER,177,177,0,15,15,0,1080
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),NEWCASTLE,539,176,363,213,0,213,153.05164
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),NORWICH,195,0,195,303,0,303,-35.64356
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),PRESTWICK,123,123,0,0,0,0,0
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),SOUTHAMPTON,198,0,198,277,0,277,-28.51986
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,MANCHESTER,NEWCASTLE,235,235,0,171,147,24,37.4269
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,MANCHESTER,NEWQUAY,60391,60391,0,33163,33163,0,82.10355
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,MANCHESTER,NORWICH,179,0,179,0,0,0,0
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,MANCHESTER,SOUTHAMPTON,10871,10780,91,6980,6910,70,55.74499
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,MANCHESTER,SUMBURGH,8457,8457,0,5160,5160,0,63.89535
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,NEWCASTLE,NEWQUAY,5884,5884,0,5363,5363,0,9.71471
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,NEWCASTLE,NORWICH,70,0,70,0,0,0,0
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,NEWCASTLE,SOUTHAMPTON,39122,39122,0,20216,20009,207,93.51998
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,NEWQUAY,SOUTHAMPTON,21,21,0,11,11,0,90.90909
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,NEWQUAY,SUMBURGH,359,359,0,69,69,0,420.28986
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,NEWQUAY,TEESSIDE INTERNATIONAL AIRPORT,1269,1269,0,2762,2762,0,-54.05503
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,NORWICH,SOUTHAMPTON,75,75,0,40,0,40,87.5
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,NORWICH,TEESSIDE INTERNATIONAL AIRPORT,108,108,0,113,0,113,-4.42478
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,OBAN (NORTH CONNEL),TIREE,252,252,0,155,155,0,62.58065
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,SKEGNESS,SUMBURGH,34,34,0,0,0,0,0
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,SOUTHAMPTON,SUMBURGH,0,0,0,2,2,0,-100
20/03/2023 11:11,2022,2021,B,Other Reporting Airports,SOUTHAMPTON,TEESSIDE INTERNATIONAL AIRPORT,153,153,0,72,0,72,112.5

