rundate,this_period,last_period,grp_cd,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,STORNOWAY,BENBECULA,5009,5009,0,7317,7317,0,-31.54298
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,STORNOWAY,EDINBURGH,16566,16566,0,7676,7676,0,115.81553
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,STORNOWAY,GLASGOW,61736,61736,0,33038,33038,0,86.86361
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,STORNOWAY,INVERNESS,17769,17769,0,12674,12674,0,40.20041
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,SUMBURGH,ABERDEEN,92842,57011,35831,72404,36726,35678,28.22772
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,SUMBURGH,DUNDEE,1334,1334,0,0,0,0,0
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,SUMBURGH,EDINBURGH,35830,34373,1457,18083,16288,1795,98.1419
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,SUMBURGH,FAIR ISLE,30,30,0,0,0,0,0
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,SUMBURGH,FOULA,22,22,0,0,0,0,0
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,SUMBURGH,GLASGOW,21468,21468,0,9403,9040,363,128.31011
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,SUMBURGH,INVERNESS,7972,7902,70,822,150,672,869.82968
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,SUMBURGH,KIRKWALL,8967,8967,0,14287,14287,0,-37.23665
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,SUMBURGH,LERWICK (TINGWALL),3,3,0,0,0,0,0
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,SUMBURGH,LONDON CITY,1541,1541,0,0,0,0,0
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,SUMBURGH,MANCHESTER,266,266,0,27,27,0,885.18519
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,SUMBURGH,NEWQUAY,224,224,0,0,0,0,0
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,SUMBURGH,SKEGNESS,34,34,0,0,0,0,0
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,ABERDEEN,21321,21321,0,20093,20093,0,6.11158
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,BELFAST CITY (GEORGE BEST),7957,7957,0,6147,6147,0,29.44526
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,BIGGIN HILL,71,0,71,0,0,0,0
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,BOURNEMOUTH,70,0,70,106,0,106,-33.96226
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,BRISTOL,105,0,105,2173,1952,221,-95.16797
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,CARDIFF WALES,70,0,70,230,0,230,-69.56522
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,EXETER,0,0,0,57,0,57,-100
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,FARNBOROUGH,72,27,45,121,0,121,-40.49587
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,GATWICK,42,0,42,0,0,0,0
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,GLASGOW,0,0,0,193,0,193,-100
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,HEATHROW,4979,4979,0,9663,9663,0,-48.47356
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,HUMBERSIDE,0,0,0,2,2,0,-100
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,JERSEY,2387,0,2387,2547,2547,0,-6.2819
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,LUTON,73,0,73,299,0,299,-75.58528
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,NEWQUAY,1253,1253,0,2747,2747,0,-54.3866
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,NORWICH,113,0,113,117,0,117,-3.4188
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,SOUTHAMPTON,614,614,0,71,0,71,764.78873
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,STANSTED,80,0,80,0,0,0,0
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TIREE,BARRA,0,0,0,2,2,0,-100
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TIREE,CAMPBELTOWN,20,20,0,21,21,0,-4.7619
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TIREE,COLL,152,152,0,172,172,0,-11.62791
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TIREE,GLASGOW,10558,10558,0,7837,7837,0,34.71992
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TIREE,ISLAY,0,0,0,9,9,0,-100
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,TIREE,OBAN (NORTH CONNEL),252,252,0,155,155,0,62.58065
20/03/2023 11:17,2022,2021,B,Other Reporting Airports,WICK JOHN O GROATS,ABERDEEN,6951,6951,0,0,0,0,0

